acc_test,acc_test_0,acc_test_1,acc_test_10,acc_test_11,acc_test_12,acc_test_13,acc_test_14,acc_test_15,acc_test_16,acc_test_17,acc_test_18,acc_test_19,acc_test_2,acc_test_3,acc_test_4,acc_test_5,acc_test_6,acc_test_7,acc_test_8,acc_test_9,acc_train,acc_train_0,acc_train_1,acc_train_10,acc_train_11,acc_train_12,acc_train_13,acc_train_14,acc_train_15,acc_train_16,acc_train_17,acc_train_18,acc_train_19,acc_train_2,acc_train_3,acc_train_4,acc_train_5,acc_train_6,acc_train_7,acc_train_8,acc_train_9,acc_vali,acc_vali_0,acc_vali_1,acc_vali_10,acc_vali_11,acc_vali_12,acc_vali_13,acc_vali_14,acc_vali_15,acc_vali_16,acc_vali_17,acc_vali_18,acc_vali_19,acc_vali_2,acc_vali_3,acc_vali_4,acc_vali_5,acc_vali_6,acc_vali_7,acc_vali_8,acc_vali_9,algo_name,batch_size,data_name,embedding_dim,embedding_lr,embeddings_share,get_vali_tasks_loss,hidden_dim,hyper_extractor_layers,init_embedding_same,init_embedding_var,is_classification,loss_func_name,lr,max_epochs,metadata_lr,normalise_task_training,num_epochs,num_tasks,num_train_per_task,record_task_sizes,seed,shuf_metadata,target_arch,use_metadata,vali_epoch_delay,vali_epoch_freq,verbose
0.020338449627161026,0.019206805154681206,0.012069265358150005,0.026230167597532272,0.016065379604697227,0.020869862288236618,0.011675913818180561,0.016364658251404762,0.01538901962339878,0.012934050522744656,0.01610039547085762,0.03809337317943573,0.012832416221499443,0.010973900556564331,0.012881490401923656,0.016650160774588585,0.02217993512749672,0.020310815423727036,0.014591163024306297,0.012624971568584442,0.07872521132230759,0.006197204813361168,0.002899730345234275,0.011997574009001255,0.002764682052657008,0.002752541098743677,0.003997386898845434,0.00328070274554193,0.004997776821255684,0.004973576404154301,0.008968858979642391,0.003718049731105566,0.006661000661551952,0.009944499470293522,0.005554945673793554,0.006684344261884689,0.009677250869572163,0.011516004800796509,0.00872894562780857,0.009040607139468193,0.001753456424921751,0.004032164346426725,0.02320357970893383,0.0006829820340499282,0.007154233753681183,0.03998266160488129,0.001445809961296618,0.01796645112335682,0.016688594594597816,0.0019982303492724895,0.0008044926216825843,0.034500833600759506,0.01207288820296526,0.19014513492584229,0.012208699248731136,0.012586783617734909,0.006810474209487438,0.012800535187125206,0.009357054717838764,0.04134197160601616,0.0008121514692902565,0.005951763596385717,0.03875981271266937,HyperNet,64.0,Cubic,10.0,1.0,0.0,1.0,32.0,0.0,1.0,1.0,0.0,mse,0.0001,2000.0,0.0,0.0,840.0,20.0,10.0,0.0,4.0,0.0,"[{""type"": ""linear"", ""params"": [1, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 1]}]",1.0,20.0,5.0,1.0
0.019839467480778694,0.016527827829122543,0.012951383367180824,0.03394137695431709,0.0166177935898304,0.024711349979043007,0.011095349676907063,0.014313021674752235,0.01495372224599123,0.016027849167585373,0.012862512841820717,0.03317279741168022,0.01426784135401249,0.01197823230177164,0.014962157234549522,0.017936764284968376,0.021394813433289528,0.02060599811375141,0.013828840106725693,0.012093334458768368,0.06254635751247406,0.006169389467686415,0.007491034455597401,0.01058228313922882,0.0026744194328784943,0.002696399111300707,0.005513200536370277,0.002199147827923298,0.006410770118236542,0.003940131515264511,0.01019241288304329,0.0023224165197461843,0.0040708910673856735,0.007830632850527763,0.005622067954391241,0.003377688117325306,0.01461338996887207,0.010153415612876415,0.0088011110201478,0.008160417899489403,0.0019969306886196136,0.004739032592624426,0.02337667904794216,0.001788012683391571,0.0056508369743824005,0.05684956908226013,0.0024845455773174763,0.014169130474328995,0.01302275899797678,0.0016383916372433305,0.0023778975009918213,0.049614325165748596,0.009122608229517937,0.1655750870704651,0.015927588567137718,0.007836803793907166,0.0034845429472625256,0.013435211963951588,0.012146322056651115,0.04301609471440315,0.00021507369820028543,0.00917907152324915,0.03999973088502884,HyperNet,64.0,Cubic,10.0,1.0,0.0,1.0,32.0,1.0,1.0,1.0,0.0,mse,0.0001,2000.0,0.0,0.0,995.0,20.0,10.0,0.0,4.0,0.0,"[{""type"": ""linear"", ""params"": [1, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 1]}]",1.0,20.0,5.0,1.0
0.02671079710125923,0.019215036183595657,0.012440931983292103,0.04250582307577133,0.021642502397298813,0.04665806144475937,0.019596561789512634,0.019595790654420853,0.028672797605395317,0.02124100551009178,0.01292929146438837,0.0531284399330616,0.014930879697203636,0.021412182599306107,0.016864633187651634,0.02046985737979412,0.025913046672940254,0.02771134115755558,0.020902292802929878,0.01395008061081171,0.07443534582853317,0.011084862053394318,0.00666947104036808,0.011482312344014645,0.004012576304376125,0.0029209721833467484,0.009366234764456749,0.0011932504130527377,0.016193173825740814,0.02260717563331127,0.020619135349988937,0.009112751111388206,0.00623717438429594,0.009983373805880547,0.0063849459402263165,0.006559595465660095,0.025723163038492203,0.02790505439043045,0.010578051209449768,0.01313343457877636,0.0038166376762092113,0.0071987584233284,0.03905818983912468,0.0006445624749176204,0.00966438464820385,0.05445364490151405,0.0024380278773605824,0.023299692198634148,0.03604995831847191,0.008383807726204395,0.012035634368658066,0.11298872530460358,0.016271712258458138,0.35404500365257263,0.007234529592096806,0.006899415515363216,0.007869669236242771,0.004976751748472452,0.015310721471905708,0.0556182935833931,0.005698692053556442,0.013541815802454948,0.033738747239112854,HyperNet,64.0,Cubic,10.0,1.0,0.0,1.0,32.0,2.0,1.0,1.0,0.0,mse,0.0001,2000.0,0.0,0.0,675.0,20.0,10.0,0.0,4.0,0.0,"[{""type"": ""linear"", ""params"": [1, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 1]}]",1.0,20.0,5.0,1.0
0.1730705350637436,0.06074479967355728,0.0445866584777832,0.25048062205314636,0.26069799065589905,0.41269928216934204,0.06683686375617981,0.04090893641114235,0.2638404667377472,0.04085994511842728,0.07138293981552124,0.19594311714172363,0.1617002785205841,0.14051873981952667,0.5684818625450134,0.1033782884478569,0.2528168857097626,0.20980584621429443,0.09877236187458038,0.10421878844499588,0.11273585259914398,0.12471979111433029,0.02052643895149231,0.0515872985124588,0.06282445788383484,0.15835952758789062,0.060600925236940384,0.019447587430477142,0.0188811793923378,0.1177123486995697,0.08186498284339905,0.025162970647215843,0.032699715346097946,0.0962732583284378,0.1146145612001419,0.6783417463302612,0.12232163548469543,0.423994243144989,0.2704821527004242,0.0753471702337265,0.058616943657398224,0.004736708477139473,0.17224106192588806,0.1520824283361435,0.03289138525724411,0.5167604684829712,0.0024104451294988394,0.09704770147800446,0.04195600375533104,0.01946585439145565,0.08832131326198578,0.1767050325870514,0.11224056780338287,0.8535128235816956,0.23308441042900085,0.20144082605838776,0.27295732498168945,0.019987262785434723,0.21593151986598969,0.07065553218126297,0.14807935059070587,0.15136264264583588,0.03792811930179596,HyperNet,64.0,Cubic,10.0,1.0,0.0,1.0,32.0,0.0,1.0,1.0,0.0,mse,0.0001,2000.0,0.0,0.0,780.0,20.0,10.0,0.0,4.0,0.0,"[{""type"": ""linear"", ""params"": [1, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 1]}]",0.0,20.0,5.0,1.0
0.07260602712631226,0.025008343160152435,0.03878827765583992,0.1377444714307785,0.0752212181687355,0.16117705404758453,0.04350553825497627,0.038369763642549515,0.11818142235279083,0.04105430841445923,0.17288002371788025,0.14517438411712646,0.03123929351568222,0.03523135930299759,0.1076047345995903,0.03937821090221405,0.04546121880412102,0.0329182967543602,0.021676447242498398,0.018925631418824196,0.12258052825927734,0.026417428627610207,0.005067037884145975,0.04597024619579315,0.02191140316426754,0.03093269281089306,0.012992546893656254,0.006722788792103529,0.02182311937212944,0.0651344582438469,0.06127028912305832,0.004423485137522221,0.02681276574730873,0.01397288590669632,0.016824491322040558,0.06971138715744019,0.028462324291467667,0.054035887122154236,0.01847606897354126,0.01103338785469532,0.007172463461756706,0.005598787683993578,0.08402906358242035,0.03434239700436592,0.011643361300230026,0.18441444635391235,0.005641869269311428,0.034971971064805984,0.011169567704200745,0.023576300591230392,0.02454649657011032,0.08689773827791214,0.15158657729625702,0.5729552507400513,0.06647840887308121,0.01678282581269741,0.21560809016227722,0.10330385714769363,0.04278087243437767,0.04989132657647133,0.0014246711507439613,0.0012806517770513892,0.04128463566303253,HyperNet,64.0,Cubic,10.0,1.0,0.0,1.0,32.0,1.0,1.0,1.0,0.0,mse,0.0001,2000.0,0.0,0.0,1375.0,20.0,10.0,0.0,4.0,0.0,"[{""type"": ""linear"", ""params"": [1, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 1]}]",0.0,20.0,5.0,1.0
0.1753915548324585,0.05530240386724472,0.04154864698648453,0.24304954707622528,0.2970826327800751,0.4328095018863678,0.07036503404378891,0.03800782933831215,0.2451944649219513,0.05541817843914032,0.04799685254693031,0.1987002193927765,0.1705680787563324,0.1595132201910019,0.5755314826965332,0.07959504425525665,0.2564416527748108,0.21499349176883698,0.09803135693073273,0.1178702637553215,0.10981103032827377,0.1350138634443283,0.023718347772955894,0.050885073840618134,0.07193116098642349,0.17031870782375336,0.08213362097740173,0.01902042329311371,0.028119400143623352,0.08946719765663147,0.10981724411249161,0.022561367601156235,0.03822539746761322,0.12043789774179459,0.1381666660308838,0.7755749225616455,0.11222398281097412,0.4365629553794861,0.2729811370372772,0.05642431974411011,0.07763031870126724,0.004077155143022537,0.18233509361743927,0.1452646255493164,0.0507618673145771,0.5115394592285156,0.02788599207997322,0.08180999010801315,0.049653101712465286,0.03031371906399727,0.058312058448791504,0.2661188840866089,0.07292518764734268,0.923596978187561,0.2462162971496582,0.2130286544561386,0.24138608574867249,0.016577012836933136,0.2371818721294403,0.09883987903594971,0.15639182925224304,0.18039466440677643,0.03850388154387474,HyperNet,64.0,Cubic,10.0,1.0,0.0,1.0,32.0,2.0,1.0,1.0,0.0,mse,0.0001,2000.0,0.0,0.0,540.0,20.0,10.0,0.0,4.0,0.0,"[{""type"": ""linear"", ""params"": [1, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 1]}]",0.0,20.0,5.0,1.0
0.020386705175042152,0.01689993403851986,0.012105479836463928,0.02692275494337082,0.014914093539118767,0.02355225943028927,0.01331530511379242,0.016577551141381264,0.016885027289390564,0.012494374997913837,0.015227449126541615,0.037323612719774246,0.013071870431303978,0.010930730029940605,0.013763224706053734,0.015212513506412506,0.02153177373111248,0.02363540418446064,0.014919472858309746,0.013057619333267212,0.07539359480142593,0.007397499866783619,0.004839021246880293,0.01187154371291399,0.002996115479618311,0.0027150269597768784,0.004882380366325378,0.005459527485072613,0.006075578276067972,0.005400458816438913,0.010622603818774223,0.005025969352573156,0.007718732114881277,0.011013875715434551,0.005593074485659599,0.008815489709377289,0.014734175987541676,0.01492047868669033,0.008686544373631477,0.010180231183767319,0.0018258553463965654,0.0045733023434877396,0.02400832250714302,0.00021214145817793906,0.007380844559520483,0.03456519916653633,0.0011864647967740893,0.017254330217838287,0.019284676760435104,0.0031694332137703896,0.0017821068176999688,0.04560796916484833,0.01085421722382307,0.19439026713371277,0.013466527685523033,0.008056137710809708,0.0047199660912156105,0.010138146579265594,0.009310046210885048,0.05167102813720703,0.001974779646843672,0.0068353572860360146,0.03830680623650551,HyperNet,64.0,Cubic,10.0,1.0,0.0,1.0,32.0,0.0,1.0,1.0,0.0,mse,3.1622776601683795e-05,2000.0,0.0,0.0,2000.0,20.0,10.0,0.0,4.0,0.0,"[{""type"": ""linear"", ""params"": [1, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 1]}]",1.0,20.0,5.0,1.0
0.022947315126657486,0.018086574971675873,0.012255792506039143,0.04389142245054245,0.017842380329966545,0.03217781335115433,0.015608485788106918,0.017723767086863518,0.016893304884433746,0.017086531966924667,0.012423153966665268,0.04914191737771034,0.013203566893935204,0.012210465967655182,0.013905438594520092,0.02124539576470852,0.025709830224514008,0.023262474685907364,0.015657907351851463,0.011955268681049347,0.06866477429866791,0.009802575223147869,0.009166436269879341,0.011251848191022873,0.004241063259541988,0.0031846247147768736,0.011032618582248688,0.0020777122117578983,0.010595463216304779,0.008940610103309155,0.01817244663834572,0.005437446292489767,0.009255635552108288,0.01088346540927887,0.006020410917699337,0.009173760190606117,0.030074475333094597,0.01653580367565155,0.0113473329693079,0.009784108959138393,0.0017961536068469286,0.007080099545419216,0.0302333515137434,0.0024101492017507553,0.009262869134545326,0.0663490891456604,0.0018280725926160812,0.030140407383441925,0.014436803758144379,0.005028992425650358,0.0014972363132983446,0.08737730234861374,0.007966778241097927,0.24937182664871216,0.008358526974916458,0.002685330342501402,0.007714872248470783,0.014969325624406338,0.012662112712860107,0.03683759644627571,0.001883021555840969,0.0073771048337221146,0.03650958836078644,HyperNet,64.0,Cubic,10.0,1.0,0.0,1.0,32.0,1.0,1.0,1.0,0.0,mse,3.1622776601683795e-05,2000.0,0.0,0.0,2000.0,20.0,10.0,0.0,4.0,0.0,"[{""type"": ""linear"", ""params"": [1, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 1]}]",1.0,20.0,5.0,1.0
0.027739647775888443,0.016725925728678703,0.011727992445230484,0.043539270758628845,0.027114689350128174,0.04454823210835457,0.01968306116759777,0.020587211474776268,0.02646883949637413,0.022605471312999725,0.012971400283277035,0.06480491161346436,0.014867369085550308,0.022808697074651718,0.017223112285137177,0.023972008377313614,0.027518635615706444,0.027969421818852425,0.018599478527903557,0.014330415986478329,0.07672677934169769,0.011766220442950726,0.007807971443980932,0.011559468694031239,0.004725219681859016,0.003266438376158476,0.011225152760744095,0.0009647116530686617,0.016897045075893402,0.02444501221179962,0.022440791130065918,0.007344174198806286,0.006241561844944954,0.010188227519392967,0.006129075773060322,0.008817503228783607,0.028852127492427826,0.02794773504137993,0.010366750881075859,0.01461230032145977,0.003886773018166423,0.007606366649270058,0.042115215212106705,0.0004601517866831273,0.015252869576215744,0.05616595596075058,0.0032821043860167265,0.02510301023721695,0.032547809183597565,0.011377286165952682,0.007342439144849777,0.11789857596158981,0.01105567254126072,0.40826308727264404,0.005796656012535095,0.007754608988761902,0.007712995167821646,0.008009832352399826,0.015189025551080704,0.05582533776760101,0.006450362503528595,0.014424105174839497,0.03239236772060394,HyperNet,64.0,Cubic,10.0,1.0,0.0,1.0,32.0,2.0,1.0,1.0,0.0,mse,3.1622776601683795e-05,2000.0,0.0,0.0,2000.0,20.0,10.0,0.0,4.0,0.0,"[{""type"": ""linear"", ""params"": [1, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 1]}]",1.0,20.0,5.0,1.0
0.18138527870178223,0.06110488250851631,0.05110175162553787,0.2753875255584717,0.18803168833255768,0.37747034430503845,0.04547429457306862,0.03954198211431503,0.30338284373283386,0.038998331874608994,0.09709189087152481,0.19570522010326385,0.15260747075080872,0.1247798278927803,0.6436153054237366,0.14741799235343933,0.2930183708667755,0.24390970170497894,0.12605240941047668,0.09015947580337524,0.1328539103269577,0.13840565085411072,0.023828543722629547,0.060318246483802795,0.07456417381763458,0.14938920736312866,0.056355588138103485,0.01548265852034092,0.017774708569049835,0.12789103388786316,0.08074033260345459,0.017130469903349876,0.03811037540435791,0.0891728326678276,0.10788751393556595,0.7447109222412109,0.17801497876644135,0.5027455687522888,0.3231216073036194,0.10089800506830215,0.050562337040901184,0.009413834661245346,0.19015422463417053,0.14988689124584198,0.04068108648061752,0.5690711140632629,0.009726816788315773,0.09766772389411926,0.03653192147612572,0.018073007464408875,0.09759657084941864,0.19703440368175507,0.1497572511434555,0.8307408690452576,0.24237245321273804,0.1575990915298462,0.29368793964385986,0.06682953983545303,0.38073858618736267,0.10506299883127213,0.20220054686069489,0.11893852055072784,0.03888706862926483,HyperNet,64.0,Cubic,10.0,1.0,0.0,1.0,32.0,0.0,1.0,1.0,0.0,mse,3.1622776601683795e-05,2000.0,0.0,0.0,1705.0,20.0,10.0,0.0,4.0,0.0,"[{""type"": ""linear"", ""params"": [1, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 1]}]",0.0,20.0,5.0,1.0
0.17645320296287537,0.062343161553144455,0.04999903216958046,0.2643262445926666,0.20667055249214172,0.40080320835113525,0.057346832007169724,0.03286620229482651,0.27545520663261414,0.038865793496370316,0.1004863828420639,0.201735720038414,0.15868538618087769,0.1317906230688095,0.5725919008255005,0.14375033974647522,0.2610352039337158,0.22657254338264465,0.11395576596260071,0.09990283846855164,0.12988132238388062,0.13336697220802307,0.021098971366882324,0.06258873641490936,0.07322803139686584,0.17152716219425201,0.05444296821951866,0.020531751215457916,0.018910985440015793,0.11051424592733383,0.07650099694728851,0.01984550803899765,0.03652799502015114,0.09198823571205139,0.11340387910604477,0.7120656967163086,0.173540860414505,0.44853949546813965,0.3129556477069855,0.08789922297000885,0.05591452121734619,0.005314434878528118,0.18325631320476532,0.169843852519989,0.04500376060605049,0.5327686667442322,0.005251327529549599,0.07881231606006622,0.02428544871509075,0.018783316016197205,0.0864776000380516,0.18584997951984406,0.1600440889596939,0.893632173538208,0.2343725860118866,0.18544837832450867,0.24143940210342407,0.06499315798282623,0.29746490716934204,0.08326852321624756,0.15861715376377106,0.15655066072940826,0.04221920669078827,HyperNet,64.0,Cubic,10.0,1.0,0.0,1.0,32.0,1.0,1.0,1.0,0.0,mse,3.1622776601683795e-05,2000.0,0.0,0.0,2000.0,20.0,10.0,0.0,4.0,0.0,"[{""type"": ""linear"", ""params"": [1, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 1]}]",0.0,20.0,5.0,1.0
0.1749621033668518,0.05418979004025459,0.04151100292801857,0.24218244850635529,0.2737227976322174,0.4260348975658417,0.07105452567338943,0.037172239273786545,0.24634507298469543,0.05306015536189079,0.05271099507808685,0.19841064512729645,0.17206120491027832,0.1539059281349182,0.5876317620277405,0.09141283482313156,0.2560660243034363,0.21698255836963654,0.10021816939115524,0.11413764208555222,0.11043108999729156,0.13663561642169952,0.023090139031410217,0.05227195471525192,0.07326336205005646,0.18478688597679138,0.07840491086244583,0.018437853083014488,0.026934998109936714,0.08928056061267853,0.1089024767279625,0.020539144054055214,0.03876040503382683,0.11964844167232513,0.13228125870227814,0.7864794135093689,0.1317102015018463,0.4334399104118347,0.27533844113349915,0.05909096077084541,0.07604612410068512,0.004004910122603178,0.182870015501976,0.14267638325691223,0.04703112319111824,0.49858739972114563,0.032107383012771606,0.07372014969587326,0.04397813230752945,0.03139962628483772,0.06059405952692032,0.27345746755599976,0.08251656591892242,0.9229925274848938,0.2606627941131592,0.20161116123199463,0.25306570529937744,0.02342061698436737,0.23731277883052826,0.10285944491624832,0.1538068801164627,0.17620636522769928,0.03939373046159744,HyperNet,64.0,Cubic,10.0,1.0,0.0,1.0,32.0,2.0,1.0,1.0,0.0,mse,3.1622776601683795e-05,2000.0,0.0,0.0,1705.0,20.0,10.0,0.0,4.0,0.0,"[{""type"": ""linear"", ""params"": [1, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 1]}]",0.0,20.0,5.0,1.0
0.020321795716881752,0.017620258033275604,0.013020012527704239,0.013537298887968063,0.04290752112865448,0.026864849030971527,0.03052385337650776,0.01751730404794216,0.022175077348947525,0.01469882857054472,0.014669307507574558,0.027677491307258606,0.012552711181342602,0.015294843353331089,0.012274257838726044,0.014507156796753407,0.029130175709724426,0.01573805697262287,0.01935482770204544,0.011319601908326149,0.03505244851112366,0.005246815271675587,0.004874407313764095,0.0019696205854415894,0.0055400473065674305,0.010218583047389984,0.007823585532605648,0.0032425709068775177,0.0049592275172472,0.003293768037110567,0.004389802925288677,0.010289126075804234,0.013333085924386978,0.0025252019986510277,0.002587022492662072,0.0034137950278818607,0.006423800252377987,0.006222296506166458,0.0029424706008285284,0.003242151578888297,0.0021668090485036373,0.005478930659592152,0.018786286935210228,0.00503516523167491,0.010561524890363216,0.0023775682784616947,0.0010074503952637315,0.0034485843498259783,0.022261671721935272,0.036523327231407166,0.005638785194605589,0.030810078606009483,0.0022968128323554993,0.037587568163871765,0.020945098251104355,0.03512909263372421,0.013286653906106949,0.012724284082651138,0.022466011345386505,0.028194179758429527,0.0003161111380904913,0.028548957780003548,0.05656681954860687,HyperNet,64.0,Cubic,10.0,1.0,0.0,1.0,32.0,0.0,1.0,1.0,0.0,mse,0.001,2000.0,0.0,0.0,140.0,20.0,10.0,0.0,5.0,0.0,"[{""type"": ""linear"", ""params"": [1, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 1]}]",1.0,20.0,5.0,1.0
0.020352138206362724,0.013839404098689556,0.014452390372753143,0.012275255285203457,0.016613395884633064,0.022775903344154358,0.03089214116334915,0.017186183482408524,0.028361687436699867,0.017214493826031685,0.027370711788535118,0.028568457812070847,0.01588638685643673,0.01649567484855652,0.01396139059215784,0.012206297367811203,0.033752694725990295,0.017057029530405998,0.02155490405857563,0.012051734142005444,0.03452664986252785,0.006146176252514124,0.007332903798669577,0.0021960935555398464,0.008633879944682121,0.007059517782181501,0.01346263661980629,0.0033975113183259964,0.005036916583776474,0.007510460913181305,0.004843543283641338,0.01122833788394928,0.013794343918561935,0.003388785757124424,0.002478067995980382,0.004615565296262503,0.006814627908170223,0.006991568021476269,0.0033956647384911776,0.0024329060688614845,0.003099986119195819,0.005210203118622303,0.019004778936505318,0.0006862598238512874,0.0065137771889567375,0.0035342646297067404,0.000694317277520895,0.0029295808635652065,0.021697262302041054,0.021820077672600746,0.01007559709250927,0.043209467083215714,0.011653225868940353,0.0535070076584816,0.022306323051452637,0.03795908764004707,0.01840253733098507,0.012509488500654697,0.021247901022434235,0.02651589922606945,0.00029834790620952845,0.03200669214129448,0.03252844512462616,HyperNet,64.0,Cubic,10.0,1.0,0.0,1.0,32.0,1.0,1.0,1.0,0.0,mse,0.001,2000.0,0.0,0.0,115.0,20.0,10.0,0.0,5.0,0.0,"[{""type"": ""linear"", ""params"": [1, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 1]}]",1.0,20.0,5.0,1.0
0.030392704531550407,0.020328348502516747,0.01836303621530533,0.01330998819321394,0.021646661683917046,0.0283367857336998,0.040341924875974655,0.035927269607782364,0.05013224110007286,0.01806589588522911,0.04077284410595894,0.06340402364730835,0.016495084390044212,0.07327653467655182,0.01674918830394745,0.016975704580545425,0.037563011050224304,0.023481056094169617,0.02580168843269348,0.01444510743021965,0.03243769705295563,0.008115178905427456,0.010028951801359653,0.0033662677742540836,0.017154844477772713,0.01094268448650837,0.01625843159854412,0.00374003779143095,0.006243106443434954,0.005883404985070229,0.004466360900551081,0.012269362807273865,0.017761580646038055,0.0028219325467944145,0.0037151738069951534,0.008883246220648289,0.010098416358232498,0.0075974855571985245,0.006064572371542454,0.005127125419676304,0.0036472887732088566,0.0062332903034985065,0.02241826057434082,0.00032718878355808556,0.0002494347863830626,0.0013977286871522665,0.0003886281047016382,0.0020439301151782274,0.017237277701497078,0.04044445976614952,0.0026067167054861784,0.03301279619336128,0.019793808460235596,0.11969923228025436,0.020681273192167282,0.03912436217069626,0.018436620011925697,0.009691857732832432,0.03169441968202591,0.02675396390259266,2.611633362903376e-06,0.03989748656749725,0.024881398305296898,HyperNet,64.0,Cubic,10.0,1.0,0.0,1.0,32.0,2.0,1.0,1.0,0.0,mse,0.001,2000.0,0.0,0.0,125.0,20.0,10.0,0.0,5.0,0.0,"[{""type"": ""linear"", ""params"": [1, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 1]}]",1.0,20.0,5.0,1.0
0.06792059540748596,0.021126728504896164,0.036763276904821396,0.06234027072787285,0.130989208817482,0.032139699906110764,0.19390587508678436,0.08921864628791809,0.056373924016952515,0.07008017599582672,0.032730553299188614,0.1648811548948288,0.022654809057712555,0.04266684129834175,0.0722060352563858,0.17036916315555573,0.03858359903097153,0.0133498664945364,0.029669398441910744,0.01503077894449234,0.06333177536725998,0.020265543833374977,0.012486277148127556,0.011293811723589897,0.09918434917926788,0.024150405079126358,0.02891063690185547,0.008486304432153702,0.006259385496377945,0.0041483063250780106,0.025117170065641403,0.026714075356721878,0.01950804516673088,0.0028166561387479305,0.009754883125424385,0.049218643456697464,0.012459742836654186,0.008712438866496086,0.0045061297714710236,0.009219926781952381,0.010393843054771423,0.031969837844371796,0.058055579662323,0.008824465796351433,0.030595462769269943,0.04253430292010307,0.0012960555031895638,0.005902839358896017,0.03377174586057663,0.006966088432818651,0.007293319329619408,0.06786300241947174,0.002484310884028673,0.21087247133255005,0.02700100839138031,0.041390322148799896,0.010412313975393772,0.4283420145511627,0.039645545184612274,0.023086298257112503,0.0007281946018338203,0.03040982224047184,0.14169199764728546,HyperNet,64.0,Cubic,10.0,1.0,0.0,1.0,32.0,0.0,1.0,1.0,0.0,mse,0.001,2000.0,0.0,0.0,160.0,20.0,10.0,0.0,5.0,0.0,"[{""type"": ""linear"", ""params"": [1, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 32]}, {""type"": ""relu""}, {""type"": ""linear"", ""params"": [32, 1]}]",0.0,20.0,5.0,1.0
