x,task,label
-0.1518220231283014,0,0.03174408170231388
0.03461703440457753,0,-0.08227018801351532
-0.5078736300180711,0,-0.06783409635122284
-0.17939687461974874,0,-0.048994796315934175
0.9365728205885946,0,0.6336753806874253
-0.5576781693078323,0,0.17387555625959417
0.9806900031217878,0,0.9899360805065645
0.9255406396804848,0,0.8447624845351799
0.35248496455492573,0,0.1277321724839131
-0.31660377027053577,0,0.1709793798586588
-0.5901526260805965,0,0.014593908221071428
0.42105680544469126,0,0.21898220923615525
0.2447688571320097,0,0.10989944843172827
0.36102896228565173,0,0.16539380087674443
0.480195051235365,0,0.41730956265088887
-0.30304802193300584,0,0.06775974769992738
-0.7907442225150518,0,0.03940382763090222
0.7584695260626542,0,0.5140060702789642
-0.10772897468159615,0,-0.03848916569818714
-0.9026194080489429,0,0.2613867793342868
0.7246370936718047,0,0.611815348487883
0.8483175332415271,0,0.7338397190697721
-0.33298506841744935,0,0.10774792610400227
0.501190045857975,0,0.3477983499612674
0.049940884508528516,0,-0.054261134358424806
-0.25393027223850506,0,0.039493023231677166
-0.37923834804037715,0,0.1398319964095741
0.011732767650616704,0,0.06217470866330603
-0.49271495148635447,0,0.12233420002798523
0.0873561076561904,0,0.19631384051606118
-0.43460069810892676,0,0.04388583126334
-0.9395294839880348,0,0.2976225929584947
0.17747921994057636,0,0.10158366299644352
0.9485124256361006,0,0.8069370141079637
0.23696051902549575,0,0.09599903273566145
-0.7690314057225038,0,0.25102888980534804
-0.9759275542046915,0,0.12865694766805116
0.8395656215563168,0,0.5185815836797826
-0.927932365142861,0,0.25586257767642884
0.3451646225930427,0,0.15803105185113445
0.7961247144274701,0,0.57546244695651
0.479767835658202,0,0.30238831623491746
0.8154659149700789,0,0.5201758052036882
-0.8778429258664253,0,0.32429736587264135
-0.8801114035008535,0,0.18905475569227126
-0.9207689548409645,0,0.050753599035570446
-0.5052024889216926,0,0.08908539235248526
0.3929262893050012,0,0.2358811370934849
-0.8470264619394292,0,0.2506611796848076
-0.11947249434101637,0,0.2918734001616535
0.29439330778807205,0,0.2765278960691095
0.322235023016199,0,0.15148668205436477
0.8157511887086522,0,0.5832586490876485
-0.10721116903359418,0,0.06629358507737859
0.7726093321731198,0,0.657930199472895
-0.6790647122247979,0,0.16547699887390516
-0.39994216104814084,0,0.15661347327685074
0.9042853945908416,0,0.8488900127896117
-0.22173064579762847,0,-0.003875662108359962
-0.6504559916781201,0,0.13353952210508385
0.6273572994037269,0,0.4570965918898431
-0.3911072713052435,0,0.1986073205770532
0.3929648614029002,0,0.2661597422028594
-0.49361761255429615,0,0.21161532589462095
-0.7378895375694845,0,0.22259424550138096
-0.6795390673597135,0,0.06570146902064952
0.6187299429783968,0,0.317642465752374
0.46348837086578554,0,0.43443376132572953
-0.42286008469660885,0,-0.009164844768486807
-0.9416195303021735,0,-0.0056747266011989705
0.06983370985416792,0,-0.08391198280350931
-0.19151276412148244,0,-0.16329714520790595
-0.11082542437739851,0,0.058157797543785306
-0.08299366586710999,0,0.16306927711216934
0.7175549364638043,0,0.48307189642981363
-0.3635329816458752,0,0.14073540379980842
-0.5046299550153681,0,0.2597462406015465
-0.9972333000020017,0,0.23012155958300898
-0.25616250297507737,0,0.246788183801031
0.7547975783482392,0,0.4415466514560107
-0.4655859362753627,0,-0.044731084313701874
-0.32779546720022523,0,0.09119023230914976
0.04152287448372105,0,-0.03964318080267065
0.09900114559054285,0,0.10715394471978654
0.7343343182103983,0,0.49392585712295445
-0.3991926336830256,0,0.08912076074861457
0.4428133359199049,0,0.3007976981659326
0.6261077264949213,0,0.2999629780407159
0.1793894460271015,0,0.2305291592967711
-0.7859917196124169,0,0.07478374457194684
-0.765359039230378,0,0.09506586674788384
0.917481846113186,0,0.7036462881919751
0.5461671081097432,0,0.44011420007997787
0.04399254725996493,0,-0.030232681954521487
-0.13543703763740278,0,0.10376331083796012
-0.5161965915970304,0,0.06397178932720746
-0.8747279938803805,0,0.17515189092242311
-0.7046288435865853,0,0.135092530043492
-0.32900366064820075,0,-0.18431130730092116
0.39649695563658116,0,0.3457077061582837
0.5291239487154171,0,0.32275479092496956
0.7795873128910804,0,0.7209481175830383
0.95245132690764,0,0.8790126092184424
0.2751653890615857,0,0.017689794889474128
0.4907961478945859,0,0.35359138419729524
0.015271094481529746,0,0.29254531009372764
0.43924031568457633,0,0.3317445080612959
-0.09381150910224312,0,-0.04394759253923425
-0.4118466752336678,0,0.05300444277597419
0.8455132204507307,0,0.6928826797250915
-0.6679043509575087,0,0.10401611380772535
-0.5670854781115804,0,0.017302493448232037
-0.5102210411598012,0,0.005181310324177346
0.3513782952885336,0,0.29871651140670097
0.5837591392618027,0,0.29736492886223326
0.9322948912543427,0,0.6114004182081466
-0.2465174660780265,0,0.08585697137552667
-0.9922792969794778,0,0.28974140181541785
-0.2756218821212213,0,0.029799366073851703
0.9414628855412657,0,0.599451810073333
-0.6803094262916174,0,0.030631472984314304
-0.08718086932186675,0,0.05458113368920177
-0.012084332025553035,0,0.09395580138738863
0.9327799428757868,0,0.6659345215783774
0.5563431909005083,0,0.44957286836695426
-0.7218545977027744,0,0.13980218201304306
0.7637930061936646,0,0.4409025892837954
-0.8372608022933894,0,0.18902005802725566
0.2257335062339847,0,0.10103201173925602
-0.6428400638846874,0,0.1291118572801433
0.8616374345959463,0,0.8051159933710741
0.7613562460941592,0,0.5453752067080645
0.8900535538807828,0,0.7686963931074284
0.9837806583092588,0,0.8908187944534591
-0.8492818618333193,0,0.03391905485455049
-0.39160261680118436,0,0.06165122616727488
-0.687233302264074,0,0.17734973626275513
-0.7951724830951672,0,0.28820123643477435
0.6360666115116769,0,0.38452625374197
0.6857097756709143,0,0.5020938353598412
-0.1461912795778526,0,-0.054464616835734725
0.6884699231060483,0,0.4995313992692343
0.5469110888980611,0,0.15771071441786455
0.6963007606939697,0,0.30090400301701886
-0.2962140076139148,0,0.09489418652377224
0.31352391688167414,0,0.10210703690654521
0.3698688773671188,0,0.2013954405743944
-0.8829301555288824,0,0.22002441061569744
-0.7043826466054552,0,0.0488896601117854
-0.31056374524898467,0,0.0297656185689397
0.278373798450785,0,0.23625001484103858
-0.7934036898297228,0,0.09459551595943325
0.91828450395595,0,0.5838633480438552
0.2695726458673895,0,0.24919025961472374
0.4064349929344315,0,0.48381870883139466
0.21261626609017026,0,0.16264115441778176
-0.7804310838749986,0,0.2124874161862979
0.47450848519295463,0,0.19051467584282486
-0.9400993501905013,0,0.034182722430207285
-0.3579140199135662,0,0.05894500009822572
0.7241251917024145,0,0.5003865302063203
0.4275337368200327,0,0.05350585476547562
-0.8054840104247187,0,0.201706735522219
0.16216385934412614,0,0.33916911222590823
0.8585828346054278,0,0.4849285415004465
-0.20037571998133852,0,0.1021192787450688
-0.192414518665331,0,0.022412179453118686
-0.45749584647627173,0,0.06842320247646035
-0.7653688716336122,0,-0.11717076233535845
0.7142498350091346,0,0.4159588757178048
-0.1525872930890544,0,0.0006905770449105314
0.9599246526846186,0,0.9506928519809592
-0.08588247733726528,0,0.08890498182948112
-0.7683319973982294,0,0.14282112185737844
0.34276695734030627,0,0.2209307702205615
-0.05875819216385425,0,0.05800813590385011
0.7191616728392429,0,0.3708208075795107
-0.6619491877416774,0,0.07475109939141282
-0.5168859199201632,0,0.06019290962653233
-0.004446184349316429,0,-0.07018157194219585
0.8716641604335771,0,0.7235317768438455
-0.18925283430288786,0,0.15983681382705192
0.07384600216478088,0,0.15572222047674064
0.029025486597513472,0,0.21929219589033383
0.3183529437000565,0,0.1694128141689777
-0.523173438151884,0,0.04576866665503351
-0.04470699424716784,0,0.1931515529762367
0.214498748023082,0,0.10422303528849977
-0.8735847633227387,0,-0.05802304281452311
0.3606973320300031,0,0.42200764692489134
-0.34402399818384066,0,-0.11431427452017584
-0.6506832292099884,0,0.16969480526697084
0.9590538586709172,0,0.745680362556997
-0.24350965015307646,0,0.15642313993307982
-0.05870210157218092,0,0.13284436628603352
-0.4320000464757978,0,0.016711644732151365
-0.2054865056639159,0,0.1272404711326512
0.9985559878443422,0,1.066100297090067
-0.26414483892591734,0,-0.06714503162796703
-0.7790457780165105,0,-0.023885628305574252
-0.0869602174746893,0,0.11794071636056133
0.9409873871919552,0,0.6592080645671569
0.45268492883567046,0,0.30826354056956107
0.3068423222272738,0,0.2190627691785621
0.6448134767113807,0,0.33291916432552837
-0.8599156197107107,0,0.13142260710754172
0.22905539962064148,0,0.17869010685218903
-0.13647974469136148,0,0.08710359224850378
-0.20167770949045383,0,-0.011890359456898134
-0.18992877340610015,0,-0.02297627726039421
-0.23932963294485377,0,0.08887476231177724
-0.20039661555094823,0,0.11068058035420472
0.966852484521284,0,0.919463884632942
0.1820538017409825,0,0.07922951926272255
-0.3132165424181679,0,0.062123780905496334
-0.8063920936432516,0,0.10642249337756798
-0.733121136508792,0,0.27111043936091994
-0.32504523647152017,0,0.308763202467707
-0.24518685482222535,0,-0.0703161412952194
0.11936481164689594,0,0.10754536300536141
0.7125523592455638,0,0.3453557591883502
0.05381489810436069,0,0.05516118981779412
0.49046592006425827,0,0.32754936168830073
-0.1939479951914227,0,0.00046240010086334715
-0.6339334158401577,0,0.08800511378693168
-0.4142228699459707,0,0.21100696751010395
0.47178779361546597,0,0.04907969462567917
0.7318909371329545,0,0.5745856718557409
-0.7169870287561995,0,0.14904895208898242
-0.1971441013889601,0,0.12266100963423882
0.2554695123905688,0,0.11126360636254645
0.7335770865181912,0,0.42171696790133195
-0.003640868474113157,0,0.09761975934437832
0.2423384947341094,0,-0.09667272378848923
0.13569200295501505,0,0.2102423142974178
-0.10326164220400535,0,0.15152546688366836
-0.02717910222266906,0,0.019374000029073274
-0.11735705963917842,0,0.08381970564274267
-0.16661648618257807,0,0.1803369344638854
0.05787985806176632,0,0.18645356369843358
0.9959245026573469,0,1.0363573100785812
-0.15067399431881423,0,0.01837440357788442
-0.9063872905756225,0,0.3003189152496102
-0.30111941590293023,0,0.10433907135254344
0.5629592004693227,0,0.23723337084702284
0.5020432977127969,0,0.25547474891668925
0.8544236147462358,0,0.7203010275527192
-0.9420949019460789,0,0.3345913208336191
0.7913825824204068,0,0.6988568214456722
-0.21486242307569792,0,0.22959645334840414
-0.024647352923584886,0,-0.1370813042174003
0.7567449907599881,0,0.6150273832182911
-0.9989080702060087,0,0.180293748503377
-0.8728924503276831,0,0.27604965213557786
-0.18339418332051038,0,0.027097640625841912
-0.9200143961985661,0,0.29073134323562644
-0.5245163479687225,0,0.07809848141948121
-0.033212929595215934,0,0.27838774059508276
-0.49920357429285445,0,0.18566118828654943
-0.5156428117478291,0,0.06644635867625957
-0.2164061228706684,0,0.027178943176347573
0.8651224077146809,0,0.7296428550289826
0.9517677368370667,0,0.6981987964683157
-0.7649487141927247,0,0.08273054385139084
0.1928661306992454,0,0.15054059843716525
0.27941021215025397,0,0.06733126136783338
0.7487998341496847,0,0.6659888920467835
-0.7751453655753775,0,0.1592719694450185
-0.5751312774119179,0,0.28637254763392117
0.8297261756667658,0,0.4184061927823433
-0.04123090122162387,0,-0.040415962146808954
0.6238771233820386,0,0.42920609625588946
0.27492455474441324,0,0.34981467751961015
0.45577631673902297,0,0.4831987937803431
-0.7686762561899734,0,-0.003982636355424424
0.21142391454055764,0,0.212584128190254
-0.6817075261155143,0,0.21941698809346755
0.6057867431226684,0,0.33548096797598914
0.004778914978522897,0,0.10876033800017575
0.716675277268525,0,0.4940092382071639
-0.5692035913135236,0,0.0682618188989545
0.8647878779209888,0,0.687298687542514
-0.5834934957570324,0,0.17152434029248464
-0.14919654928989057,0,0.08977219865926044
-0.6757594785823335,0,0.029663020810589094
-0.4961180235078142,0,-0.024326908749902357
-0.7652394116588856,0,0.19857426901875902
0.3815695523130591,0,0.16036221234322076
0.9746975141479364,0,0.8623491871574351
0.5185649034333362,0,0.25406564287876177
-0.2709107480064268,0,0.17214786408410085
0.002126345669504204,0,-0.03935266484232111
-0.24722168961129753,0,-0.015709721065395338
-0.2701763279575238,0,-0.04676760052798873
-0.4781910012378805,0,-0.10400723445285409
-0.008059409253060812,0,0.1372497503238282
0.3634798901387224,0,0.22041442349844234
-0.44531945738951295,0,0.003201098430953217
0.04875962215443996,0,-0.08789837361436906
0.05646817835707152,0,-0.05253445744717136
-0.13403158743763854,0,0.11047187707854744
-0.8293781537625933,0,0.16619781038222908
-0.6008077157597713,0,-0.04381180104904042
-0.8389359930563118,0,0.23386016019326678
-0.2698002458799804,0,0.00527354251096529
-0.6188661701198639,0,0.0708110636119553
-0.9617542051026204,0,0.07081871020675701
0.036299627582348615,0,-0.05207365669126873
0.6855537253696846,0,0.4124058708549355
-0.2535680885104117,0,-0.02182976078952059
-0.5542723639700395,0,0.166150286641759
0.04836772078751639,0,0.03269705029697714
-0.5572071074144556,0,0.028496461271977386
-0.6932622442813086,0,-0.018463427791093806
-0.7999718781568896,0,0.22922674446587774
-0.4699206032710359,0,0.030696268811266518
-0.8677010757660906,0,0.1981365638589838
-0.8687902655801487,0,0.24786403591966874
-0.3427165309706157,1,0.32070385283235403
-0.1611023051023377,1,0.08665490105750703
0.0365141587492146,1,0.27511230583015295
-0.4971208966808718,1,0.5416460433888679
-0.16442809292581795,1,0.385827894182498
-0.8725903483450168,1,0.6350592635705395
-0.990378281029991,1,0.9229367971092549
-0.9082679946059473,1,0.8214823245623657
-0.4810639363830995,1,0.41987149362512655
-0.8492063331053845,1,0.8703498545907932
-0.6232016821900526,1,0.5719760461030976
0.4815520966473239,1,0.16628349958542926
0.5201588306824945,1,0.1880561417121908
-0.6129441656690902,1,0.4424837110340598
0.9400636467346561,1,0.47278302721820803
-0.009950889224721537,1,0.2674092305433138
-0.8759442287966617,1,0.8876235857201127
0.5432456040457136,1,0.21962441557419116
0.2614423762421576,1,-0.01630328351709459
-0.9394320746795073,1,0.8748889741630583
0.4076928883525113,1,0.09918697344812313
-0.22501701789195572,1,0.2793538495512846
0.6928994053589714,1,0.2094583738438222
-0.25358128606731656,1,0.30011931386725477
0.7978248365681597,1,0.6325568009880429
-0.1191036879311198,1,0.33994187214036836
0.529813617305974,1,0.07443859243009326
-0.9200481824168103,1,0.854801038129103
0.04942672112641655,1,0.05562063994756106
-0.48033429499233593,1,0.4167539036228791
0.5491604882869827,1,0.2593395950081321
-0.23356172591657476,1,0.30076545118055686
0.1666561851542132,1,0.17619183405284505
-0.7160229644537781,1,0.6279470633787783
-0.7512255912965626,1,0.6639743128609898
-0.007216428379396289,1,0.24738865583631503
0.3990915015970238,1,0.18850747755964772
-0.7693921728376867,1,0.5568009244654955
0.020468414915677302,1,-0.1017904162302874
-0.8765765392361966,1,0.8427815661979676
-0.6921991441427171,1,0.7383625019484972
0.39691478604305663,1,0.18312618154336466
-0.09111421342217918,1,0.17291449036929402
-0.5071923400186009,1,0.5918380768014174
0.7304819809876242,1,0.3317190532401542
0.8144210179345326,1,0.412264060137105
-0.5617754652927445,1,0.43623216323735625
-0.5288688925411722,1,0.5212578022170327
-0.015752019931547734,1,0.14772484236405614
0.5783860240421854,1,-0.05379441372375254
-0.9551851763811334,1,0.9761358223995966
-0.17680918422856862,1,0.30891048515377356
0.957936209333812,1,0.7692378698632782
0.5495594180379488,1,0.04801933604832087
0.10660781966311728,1,-0.05854203507623573
-0.6679266259772336,1,0.5768315689091221
0.7908093292542471,1,0.31797818164191205
-0.1299979105243676,1,0.24116713732928685
0.16923431146613677,1,0.1667163583925071
-0.63546092235932,1,0.6752986032459056
0.3467622409923259,1,0.020347617924960815
-0.7136423205403821,1,0.6204507819348404
-0.3462548791907263,1,0.45286834873047765
0.5773918650568772,1,0.12161028814290625
-0.06130566042183139,1,0.13221498198462817
-0.7722684446468382,1,0.6027843249303866
0.3975584710509623,1,-0.016764842569043453
0.10110138623465836,1,-0.11644493687499236
-0.5284682131968375,1,0.5254507781534564
0.9986340068897614,1,0.7009251505993237
-0.1433634861474946,1,0.320849195609675
0.30745611456491817,1,-0.07964963259371316
0.15370527018470725,1,0.1763394940525605
0.5427126526743318,1,0.24517285893031454
-0.547898399042295,1,0.2806707442539407
0.10407848905097605,1,0.028289113213220946
0.0246497021507337,1,0.17963394560204404
0.49529049859844965,1,0.1644683172102798
-0.5530922668391056,1,0.6057579204073704
0.9759641262176924,1,0.5836369045867829
-0.6301473780761699,1,0.5418305027083504
0.05639096266526744,1,0.09153920799297552
0.05994112609634539,1,0.14496241457750125
-0.7394063901282788,1,0.5290474790085602
0.3776592224639992,1,0.05638986414466486
-0.011491671497737332,1,0.21766434378149244
-0.6861994672215705,1,0.782980548216581
0.25684058342765925,1,0.26393156209867086
0.033578882165453905,1,0.030071542542406016
0.6583963236229897,1,0.3352985187019839
-0.21193486818346519,1,0.24702753119612236
-0.6173385614535722,1,0.531674124740626
0.9101592021536475,1,0.6675989544770758
0.5330756741738398,1,0.11342598602500192
0.09247472777751442,1,0.1814626656165921
-0.2879807800384415,1,0.3598771252699857
0.036491638689684525,1,0.08255261511482892
0.8170407174463152,1,0.30133769504522
0.30486728628253945,1,0.10390997104747982
-0.22645671960698754,1,0.3053073747294903
0.5775237105010225,1,0.1148098843278349
0.6256215887633079,1,0.16304842671358954
-0.6346931839104175,1,0.5616397751875104
-0.6076997480955515,1,0.5597164180537452
0.34778113439535363,1,0.04780506025342185
-0.3088901787127778,1,0.2630478656735671
0.9419815893476347,1,0.6937083188156743
0.9944972163010597,1,0.624617675859037
0.12170880621937408,1,0.17481359137996916
-0.9759907969461536,1,0.8323572493420444
0.14856891843774722,1,0.20890970643829163
-0.462143901206419,1,0.23286521616512693
0.6842417259997249,1,0.22653225088373774
0.7965711688658823,1,0.2627245110567071
-0.570409040075553,1,0.6005861117316147
-0.16827968710969876,1,0.3402158718939486
-0.42335403537427063,1,0.26419528649416396
-0.5637623113721477,1,0.4709943557034384
-0.27044397412377474,1,0.344997983012578
0.3602386458875053,1,0.02981511228153086
-0.8110817998124393,1,0.6982254421022734
-0.03154763568781771,1,0.10320403232547115
0.5028488276383933,1,0.06834286288417586
-0.803983680094942,1,0.6530613370859708
-0.8319885477342595,1,0.9039425283807445
0.03379660590254829,1,0.1569593128417779
0.5774018365078115,1,0.28259555620559207
0.21346215274103342,1,0.07486432011933647
-0.6164618840983869,1,0.6672559207023594
-0.34193738461842926,1,0.5029271779397195
-0.15377785770037633,1,0.33935599493260205
-0.1241696675050088,1,0.13430230637254653
-0.2786358028726328,1,0.37538566931155903
-0.7270390387493078,1,0.6507671898533481
0.5110294385376528,1,-0.00469519011819694
-0.9875214772845109,1,0.7791703884458401
-0.39988128807871837,1,0.691589895328597
0.32838778629594767,1,0.004867496267590754
-0.9402080145515159,1,0.7588535927349991
-0.4840777736283679,1,0.46017135922504915
0.48697372775786985,1,0.15146704196202554
0.16580036039891666,1,0.0519939532154336
0.5938949494938848,1,0.10487363732010196
0.7001579169484506,1,0.16153836420940654
0.6734650493704268,1,0.15335602573606472
-0.28110606464779675,1,0.4773177770441261
-0.6952851936760622,1,0.7924721894471198
-0.5663557299364874,1,0.4543631638882326
0.8452774555417686,1,0.6250377143789005
0.5098579452537597,1,0.24515433724934474
-0.40891914923723993,1,0.5106712059666596
0.5161049172375829,1,0.18539537673320838
-0.7484334108963429,1,0.7282286703703267
-0.15685051821556373,1,0.05031370756543416
-0.20187287100920526,1,0.41473996478027547
0.6425436825167146,1,0.31388336275220935
0.38973364925730825,1,0.24921894595048388
-0.33361296700939147,1,0.3708324352644807
-0.8681688004134034,1,0.7979216278011404
-0.06460198545994023,1,0.2079600105413622
-0.7744146082791477,1,0.6512986976215447
0.7475251038473254,1,0.4753812864668254
-0.7525323429812991,1,0.6850661826635455
0.6776820465791578,1,0.30342236599686967
-0.618675446100375,1,0.594306078277479
-0.9069925484962904,1,0.8893923512964113
0.3002393428076171,1,0.2084967064071054
0.4308454320634203,1,0.096338570909041
-0.11512350472212263,1,0.20268443880299766
0.532105921351187,1,0.0273779952828265
-0.1351819605670923,1,0.46432692624101535
-0.6689473597847726,1,0.6518275144131195
-0.6042661962419338,1,0.6550320184215984
0.9701223624606954,1,0.6931411083730469
0.31498026649692235,1,0.11570594339175588
-0.24865421080064132,1,0.23682248525920413
0.5328668209211196,1,0.17088731284395917
0.33665115000420043,1,0.10174480706530764
0.7627997458440985,1,0.47419825618505845
0.8597227051661767,1,0.47069713729663004
-0.20165079392790397,1,0.37406623996666216
